Airline name ,Travel  Time,Number of  Stoppage ,Ticket prize(Doller),Departure  Airport,Departure Time,1st Stoppage Waiting time,1st Stoppage,2nd Stoppage Waiting time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date,Time of the year ,Departure Date
Multiple,24:50:00,2 Stops,7429,DAC,8:55 PM,2:10,AUH,2:00,"CDG""sc-jRQBWg",,,EWR,11:45 AM,4/9/2021,April,4/7/2021
Etihad,22:40:00,1 Stop,949,JFK,10:40 PM,3:20,AUH,,,,,BKK,8:20 AM,4/9/2021,April,4/8/2021
Etihad,34:20:00,1 Stop,949,JFK,10:40 PM,15:00,AUH,,,,,BKK,8:00 PM,4/9/2021,April,4/7/2021
Asiana,23:15:00,1 Stop,951,JFK,12:55 PM,1:55,ICN,,,,,BKK,11:10 PM,4/8/2021,April,4/7/2021
Etihad,25:50:00,1 Stop,980,JFK,10:40 PM,3:40,AUH,,,,,BKK,11:30 AM,4/9/2021,April,4/7/2021
American,47:05:00,2 Stops,1017,JFK,9:00 AM,8:51,ORD,14:25,DOH,,,BKK,7:05 PM,4/9/2021,April,4/7/2021
Qatar,36:00:00,1 Stop,1025,JFK,8:05 PM,16:10,DOH,,,,,BKK,7:05 PM,4/9/2021,April,4/7/2021
American,30:25:00,2 Stops,1051,LGA,6:55 PM,57,DFW,3:20,DOH,,,BKK,12:20 PM,4/9/2021,April,4/7/2021
Gulf Air Company,27:18:00,2 Stops,1083,JFK,7:12 PM,2:30,LHR,4:05,BAH,,,BKK,9:30 AM,4/9/2021,April,4/7/2021
Multiple,42:00:00,2 Stops,1086,EWR,10:30 AM,42,IAD,19:25,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,42:11:00,2 Stops,1086,LGA,10:19 AM,40,IAD,19:25,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,42:13:00,2 Stops,1086,EWR,10:17 AM,1:18,ORD,18:55,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,42:30:00,2 Stops,1086,LGA,10:00 AM,1:32,ORD,18:55,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,43:30:00,2 Stops,1086,LGA,9:00 AM,2:32,ORD,18:55,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,44:30:00,2 Stops,1086,LGA,8:00 AM,3:32,ORD,18:55,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,44:45:00,2 Stops,1086,EWR,7:45 AM,3:49,ORD,18:55,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,45:30:00,2 Stops,1086,LGA,7:00 AM,4:06,IAD,19:25,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,46:06:00,2 Stops,1086,EWR,6:24 AM,4:57,IAD,19:25,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,46:30:00,2 Stops,1086,EWR,6:00 AM,5:35,ORD,18:55,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,46:30:00,2 Stops,1086,LGA,6:00 AM,5:32,ORD,18:55,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,46:30:00,2 Stops,1086,LGA,6:00 AM,5:06,IAD,19:25,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,42:00:00,1 Stop,1099,EWR,10:30 AM,21:15,HND,,,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,42:00:00,1 Stop,1099,EWR,10:30 AM,21:15,HND,,,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,25:05:00,1 Stop,1100,EWR,11:40 AM,4:30,NRT,,,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
ANA All Nippon,42:00:00,1 Stop,1104,EWR,10:30 AM,21:15,HND,,,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,29:01:00,2 Stops,1104,EWR,7:44 AM,1:41,DEN,4:20,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,29:15:00,2 Stops,1104,LGA,7:30 AM,1:50,DEN,4:20,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,30:15:00,2 Stops,1104,LGA,6:30 AM,2:50,DEN,4:20,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,30:30:00,2 Stops,1104,EWR,6:15 AM,2:00,SFO,4:15,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,30:45:00,2 Stops,1104,EWR,6:00 AM,3:20,DEN,4:20,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,30:45:00,2 Stops,1104,LGA,6:00 AM,1:21,IAH,5:00,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,31:22:00,2 Stops,1104,EWR,5:23 AM,2:02,IAH,5:00,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,39:55:00,2 Stops,1104,EWR,8:50 PM,11:07,SFO,4:15,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,40:30:00,2 Stops,1104,LGA,8:15 PM,10:53,IAH,5:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,41:17:00,2 Stops,1104,EWR,7:28 PM,11:47,IAH,5:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Emirates,20:35:00,1 Stop,1107,JFK,11:20 AM,1:50,DXB,,,,,BKK,6:55 PM,4/8/2021,April,4/7/2021
Emirates,21:35:00,1 Stop,1107,JFK,11:00 PM,2:45,DXB,,,,,BKK,7:35 AM,4/9/2021,April,4/8/2021
Emirates,26:15:00,1 Stop,1107,JFK,11:00 PM,7:05,DXB,,,,,BKK,12:15 PM,4/9/2021,April,4/7/2021
Multiple,43:30:00,2 Stops,1108,LGA,9:00 AM,7:07,ORD,13:45,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Ethiopian,28:30:00,1 Stop,1114,EWR,9:45 PM,2:30,ADD,,,,,BKK,1:15 PM,4/9/2021,April,4/7/2021
United,39:45:00,2 Stops,1115,LGA,9:00 PM,13:04,ORD,4:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
United,42:46:00,2 Stops,1115,LGA,5:59 PM,16:15,ORD,4:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
United,43:46:00,2 Stops,1115,LGA,4:59 PM,17:15,ORD,4:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Emirates,25:20:00,1 Stop,1117,EWR,11:55 PM,3:15,DXB,,,,,BKK,12:15 PM,4/9/2021,April,4/7/2021
Emirates,26:05:00,1 Stop,1117,EWR,11:55 PM,4:10,DXB,,,,,BKK,1:00 PM,4/9/2021,April,4/7/2021
Emirates,27:00:00,1 Stop,1117,JFK,11:00 PM,8:00,DXB,,,,,BKK,1:00 PM,4/9/2021,April,4/7/2021
Emirates,32:00:00,1 Stop,1117,EWR,11:55 PM,10:05,DXB,,,,,BKK,6:55 PM,4/9/2021,April,4/7/2021
Emirates,32:55:00,1 Stop,1117,JFK,11:00 PM,13:55,DXB,,,,,BKK,6:55 PM,4/9/2021,April,4/7/2021
Emirates,33:15:00,1 Stop,1117,JFK,11:20 AM,14:40,DXB,,,,,BKK,7:35 AM,4/9/2021,April,4/7/2021
Emirates,37:55:00,1 Stop,1117,JFK,11:20 AM,19:00,DXB,,,,,BKK,12:15 PM,4/9/2021,April,4/7/2021
Emirates,38:40:00,1 Stop,1117,JFK,11:20 AM,19:55,DXB,,,,,BKK,1:00 PM,4/9/2021,April,4/7/2021
Emirates,44:40:00,1 Stop,1117,EWR,11:55 PM,22:55,DXB,,,,,BKK,7:35 AM,4/10/2021,April,4/8/2021
Multiple,43:01:00,2 Stops,1123,EWR,5:44 PM,13:31,IAH,5:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,45:17:00,2 Stops,1123,EWR,3:28 PM,15:51,IAH,5:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,46:35:00,2 Stops,1123,EWR,2:10 PM,17:20,IAH,5:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,43:25:00,2 Stops,1123,LGA,5:20 PM,13:48,IAH,5:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,45:05:00,2 Stops,1123,LGA,3:40 PM,15:28,IAH,5:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,47:05:00,2 Stops,1123,LGA,1:40 PM,17:37,IAH,5:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Delta,23:15:00,1 Stop,1123,JFK,1:35 PM,1:50,ICN,,,,,BKK,11:50 PM,4/8/2021,April,4/7/2021
Delta,36:40:00,1 Stop,1123,JFK,1:35 PM,15:35,ICN,,,,,BKK,1:15 PM,4/9/2021,April,4/7/2021
Multiple,23:15:00,1 Stop,1124,JFK,1:35 PM,1:50,ICN,,,,,BKK,11:50 PM,4/8/2021,April,4/7/2021
Multiple,36:40:00,1 Stop,1124,JFK,1:35 PM,15:35,ICN,,,,,BKK,1:15 PM,4/9/2021,April,4/7/2021
Multiple,38:46:00,2 Stops,1125,EWR,9:59 PM,12:19,ORD,4:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,39:45:00,2 Stops,1125,LGA,9:00 PM,13:04,ORD,4:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,40:16:00,2 Stops,1125,EWR,8:29 PM,12:50,DEN,4:20,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,42:15:00,2 Stops,1125,EWR,6:30 PM,14:49,DEN,4:20,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,43:31:00,2 Stops,1125,EWR,5:14 PM,16:11,DEN,4:20,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,45:05:00,2 Stops,1125,EWR,3:40 PM,17:46,DEN,4:20,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,46:41:00,2 Stops,1125,EWR,2:04 PM,19:25,DEN,4:20,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,42:16:00,2 Stops,1125,LGA,6:29 PM,14:51,DEN,4:20,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,44:16:00,2 Stops,1125,LGA,4:29 PM,16:51,DEN,4:20,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,46:25:00,2 Stops,1125,LGA,2:20 PM,19:00,DEN,4:20,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Korean,23:15:00,1 Stop,1125,JFK,1:35 PM,1:50,ICN,,,,,BKK,11:50 PM,4/8/2021,April,4/7/2021
Korean,36:40:00,1 Stop,1125,JFK,1:35 PM,15:35,ICN,,,,,BKK,1:15 PM,4/9/2021,April,4/7/2021
Delta,24:57:00,2 Stops,1128,LGA,9:48 AM,1:10,DTW,50,ICN,,,BKK,9:45 PM,4/8/2021,April,4/6/2021
Delta,26:20:00,2 Stops,1128,LGA,8:25 AM,2:06,ORD,1:10,ICN,,,BKK,9:45 PM,4/8/2021,April,4/6/2021
Delta,26:40:00,2 Stops,1128,JFK,8:05 AM,2:27,ORD,1:10,ICN,,,BKK,9:45 PM,4/8/2021,April,4/6/2021
Delta,26:50:00,2 Stops,1128,JFK,10:00 AM,1:50,BOS,2:00,ICN,,,BKK,11:50 PM,4/8/2021,April,4/6/2021
Delta,27:02:00,2 Stops,1128,LGA,9:48 AM,1:10,DTW,2:25,ICN,,,BKK,11:50 PM,4/8/2021,April,4/6/2021
Delta,27:20:00,2 Stops,1128,JFK,9:30 AM,2:20,IAD,1:50,ICN,,,BKK,11:50 PM,4/8/2021,April,4/6/2021
Delta,27:30:00,2 Stops,1128,LGA,7:15 AM,3:21,ORD,1:10,ICN,,,BKK,9:45 PM,4/8/2021,April,4/6/2021
Delta,27:45:00,2 Stops,1128,JFK,7:00 AM,4:01,DTW,50,ICN,,,BKK,9:45 PM,4/8/2021,April,4/6/2021
Delta,28:20:00,2 Stops,1128,JFK,8:30 AM,3:14,BOS,2:00,ICN,,,BKK,11:50 PM,4/8/2021,April,4/6/2021
Delta,28:25:00,2 Stops,1128,LGA,8:25 AM,2:06,ORD,2:45,ICN,,,BKK,11:50 PM,4/8/2021,April,4/6/2021
Delta,28:45:00,2 Stops,1128,LGA,6:00 AM,5:15,DTW,50,ICN,,,BKK,9:45 PM,4/8/2021,April,4/6/2021
Delta,28:45:00,2 Stops,1128,JFK,8:05 AM,2:27,ORD,2:45,ICN,,,BKK,11:50 PM,4/8/2021,April,4/6/2021
Delta,29:50:00,2 Stops,1128,JFK,7:00 AM,4:01,DTW,2:25,ICN,,,BKK,11:50 PM,4/8/2021,April,4/6/2021
Delta,29:50:00,2 Stops,1128,JFK,7:00 AM,2:10,LAX,1:55,ICN,,,BKK,11:50 PM,4/8/2021,April,4/6/2021
Korean,24:58:00,2 Stops,1131,EWR,9:47 AM,1:12,DTW,50,ICN,,,BKK,9:45 PM,4/8/2021,April,4/6/2021
Delta,38:11:00,2 Stops,1140,JFK,10:39 PM,13:08,BOS,2:00,ICN,,,BKK,11:50 PM,4/9/2021,April,4/7/2021
Korean,37:56:00,2 Stops,1142,JFK,10:39 PM,13:08,BOS,2:10,ICN,,,BKK,11:35 PM,4/9/2021,April,4/7/2021
American,33:45:00,2 Stops,1148,LGA,8:15 AM,1:16,DFW,8:50,HND,,,BKK,5:00 AM,4/9/2021,April,4/7/2021
Gulf Air Company,28:26:00,2 Stops,1189,JFK,6:04 PM,3:40,LHR,4:05,BAH,,,BKK,9:30 AM,4/9/2021,April,4/7/2021
American,34:35:00,1 Stop,1195,JFK,9:30 PM,14:55,DOH,,,,,BKK,7:05 PM,4/9/2021,April,4/7/2021
Turkish,23:50:00,1 Stop,1233,JFK,7:30 PM,4:30,IST,,,,,BKK,6:20 AM,4/9/2021,April,4/8/2021
American,30:06:00,2 Stops,1242,EWR,1:59 PM,1:37,DFW,2:25,DOH,,,BKK,7:05 AM,4/9/2021,April,4/7/2021
Royal Jordanian,30:35:00,1 Stop,1250,JFK,9:40 PM,10:55,AMM,,,,,BKK,3:15 PM,4/9/2021,April,4/7/2021
Emirates,26:55:00,1 Stop,1331,JFK,10:20 PM,4:40,DXB,,,,,BKK,12:15 PM,4/9/2021,April,4/7/2021
Emirates,27:40:00,1 Stop,1331,JFK,10:20 PM,5:35,DXB,,,,,BKK,1:00 PM,4/9/2021,April,4/7/2021
Emirates,33:35:00,1 Stop,1331,JFK,10:20 PM,11:30,DXB,,,,,BKK,6:55 PM,4/9/2021,April,4/7/2021
American,35:40:00,1 Stop,1332,JFK,8:25 PM,15:55,DOH,,,,,BKK,7:05 PM,4/9/2021,April,4/7/2021
Multiple,35:40:00,1 Stop,1332,JFK,8:25 PM,15:55,DOH,,,,,BKK,7:05 PM,4/9/2021,April,4/7/2021
Singapore,55:05:00,2 Stops,1340,EWR,4:55 PM,14:15,SEA,16:00,SIN,,,BKK,11:00 AM,4/10/2021,April,4/7/2021
Qatar,34:35:00,1 Stop,1344,JFK,9:30 PM,14:55,DOH,,,,,BKK,7:05 PM,4/9/2021,April,4/7/2021
Finnair,43:30:00,1 Stop,1400,JFK,10:55 PM,23:45,HEL,,,,,BKK,5:25 AM,4/10/2021,April,4/8/2021
Japan,58:05:00,2 Stops,1417,EWR,7:55 AM,13:51,LAX,20:00,HND,,,BKK,5:00 AM,4/10/2021,April,4/7/2021
Japan,58:05:00,2 Stops,1417,EWR,7:55 AM,23:20,LAX,10:25,HND,,,BKK,5:00 AM,4/10/2021,April,4/7/2021
Qatar,24:50:00,2 Stops,1425,LGA,7:15 PM,1:49,BOS,2:30,DOH,,,BKK,7:05 AM,4/9/2021,April,4/7/2021
Qatar,25:25:00,2 Stops,1425,EWR,6:40 PM,2:15,BOS,2:30,DOH,,,BKK,7:05 AM,4/9/2021,April,4/7/2021
Gulf Air Company,29:00:00,2 Stops,1443,JFK,5:30 PM,3:45,CDG,3:40,BAH,,,BKK,9:30 AM,4/9/2021,April,4/7/2021
Multiple,33:40:00,1 Stop,1447,EWR,5:30 PM,14:50,MUC,,,,,BKK,2:10 PM,4/9/2021,April,4/7/2021
American,29:35:00,2 Stops,1503,LGA,2:30 PM,3:42,ORD,2:25,DOH,,,BKK,7:05 AM,4/9/2021,April,4/7/2021
American,39:20:00,1 Stop,1504,JFK,1:20 PM,18:40,HND,,,,,BKK,3:40 PM,4/9/2021,April,4/7/2021
American,23:30:00,1 Stop,1505,JFK,12:30 PM,2:40,NRT,,,,,BKK,11:00 PM,4/8/2021,April,4/7/2021
Qatar,24:00:00,1 Stop,1510,JFK,8:05 PM,4:10,DOH,,,,,BKK,7:05 AM,4/9/2021,April,4/8/2021
Qatar,28:40:00,1 Stop,1510,JFK,9:30 PM,9:00,DOH,,,,,BKK,1:10 PM,4/9/2021,April,4/7/2021
Qatar,29:15:00,1 Stop,1510,JFK,8:05 PM,9:35,DOH,,,,,BKK,12:20 PM,4/9/2021,April,4/7/2021
Qatar,30:05:00,1 Stop,1510,JFK,8:05 PM,10:15,DOH,,,,,BKK,1:10 PM,4/9/2021,April,4/7/2021
Japan,39:20:00,1 Stop,1511,JFK,1:20 PM,18:40,HND,,,,,BKK,3:40 PM,4/9/2021,April,4/7/2021
Japan,23:30:00,1 Stop,1512,JFK,12:30 PM,2:40,NRT,,,,,BKK,11:00 PM,4/8/2021,April,4/7/2021
Turkish,28:15:00,1 Stop,1542,JFK,12:10 AM,8:55,IST,,,,,BKK,3:25 PM,4/8/2021,April,4/6/2021
Turkish,28:15:00,1 Stop,1542,EWR,12:10 AM,8:40,IST,,,,,BKK,3:25 PM,4/8/2021,April,4/6/2021
Turkish,30:30:00,1 Stop,1542,JFK,12:50 PM,11:10,IST,,,,,BKK,6:20 AM,4/9/2021,April,4/7/2021
Turkish,43:10:00,1 Stop,1542,EWR,12:10 AM,23:45,IST,,,,,BKK,6:20 AM,4/9/2021,April,4/7/2021
Japan,44:45:00,2 Stops,1581,EWR,7:55 AM,2:17,LAX,17:50,HND,,,BKK,3:40 PM,4/9/2021,April,4/7/2021
Singapore,25:55:00,1 Stop,1599,JFK,8:55 PM,1:30,SIN,,,,,BKK,9:50 AM,4/9/2021,April,4/7/2021
Singapore,27:05:00,1 Stop,1599,JFK,8:55 PM,2:40,SIN,,,,,BKK,11:00 AM,4/9/2021,April,4/7/2021
Singapore,30:25:00,1 Stop,1599,JFK,8:55 PM,6:00,SIN,,,,,BKK,2:20 PM,4/9/2021,April,4/7/2021
Singapore,30:45:00,1 Stop,1599,JFK,8:55 PM,6:20,SIN,,,,,BKK,2:40 PM,4/9/2021,April,4/7/2021
Singapore,32:50:00,1 Stop,1599,JFK,8:55 PM,8:35,SIN,,,,,BKK,4:45 PM,4/9/2021,April,4/7/2021
Singapore,33:30:00,1 Stop,1599,JFK,8:55 PM,9:10,SIN,,,,,BKK,5:25 PM,4/9/2021,April,4/7/2021
Singapore,35:05:00,1 Stop,1599,JFK,8:55 PM,10:40,SIN,,,,,BKK,7:00 PM,4/9/2021,April,4/7/2021
Singapore,35:30:00,1 Stop,1599,JFK,8:55 PM,11:00,SIN,,,,,BKK,7:25 PM,4/9/2021,April,4/7/2021
Singapore,48:20:00,1 Stop,1599,JFK,8:55 PM,23:40,SIN,,,,,BKK,8:15 AM,4/10/2021,April,4/7/2021
Iberia,25:35:00,2 Stops,1655,JFK,11:45 PM,2:45,BCN,1:40,DOH,,,BKK,12:20 PM,4/9/2021,April,4/7/2021
Iberia,26:25:00,2 Stops,1655,JFK,11:45 PM,2:45,BCN,2:30,DOH,,,BKK,1:10 PM,4/9/2021,April,4/7/2021
American,28:40:00,1 Stop,1665,JFK,1:20 PM,8:10,HND,,,,,BKK,5:00 AM,4/9/2021,April,4/7/2021
United,31:05:00,1 Stop,1665,EWR,10:30 AM,10:30,HND,,,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,25:05:00,1 Stop,1666,EWR,11:40 AM,4:30,NRT,,,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
United,31:05:00,2 Stops,1669,EWR,10:30 AM,42,IAD,8:40,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,31:16:00,2 Stops,1669,LGA,10:19 AM,40,IAD,8:40,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,31:18:00,2 Stops,1669,EWR,10:17 AM,1:18,ORD,8:10,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,31:35:00,2 Stops,1669,LGA,10:00 AM,1:32,ORD,8:10,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,32:35:00,2 Stops,1669,LGA,9:00 AM,2:32,ORD,8:10,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,33:35:00,2 Stops,1669,LGA,8:00 AM,3:32,ORD,8:10,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,33:50:00,2 Stops,1669,EWR,7:45 AM,3:49,ORD,8:10,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,34:35:00,2 Stops,1669,LGA,7:00 AM,4:06,IAD,8:40,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,35:11:00,2 Stops,1669,EWR,6:24 AM,4:57,IAD,8:40,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,35:35:00,2 Stops,1669,EWR,6:00 AM,5:35,ORD,8:10,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,35:35:00,2 Stops,1669,LGA,6:00 AM,5:32,ORD,8:10,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
United,35:35:00,2 Stops,1669,LGA,6:00 AM,5:06,IAD,8:40,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,27:30:00,1 Stop,1670,JFK,2:05 PM,6:50,HND,,,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,38:25:00,1 Stop,1670,JFK,2:05 PM,17:35,HND,,,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Japan,28:40:00,1 Stop,1672,JFK,1:20 PM,8:10,HND,,,,,BKK,5:00 AM,4/9/2021,April,4/7/2021
Multiple,44:45:00,2 Stops,1674,EWR,8:50 PM,10:17,SFO,10:10,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
Multiple,26:25:00,2 Stops,1679,EWR,3:10 PM,58,ORD,3:00,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,27:35:00,2 Stops,1679,LGA,2:00 PM,1:57,ORD,3:00,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,28:25:00,2 Stops,1679,EWR,1:10 PM,3:04,ORD,3:00,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,28:35:00,2 Stops,1679,LGA,1:00 PM,2:57,ORD,3:00,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,31:40:00,2 Stops,1679,EWR,8:50 PM,1:17,SFO,5:50,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,32:35:00,2 Stops,1679,LGA,9:00 AM,7:07,ORD,3:00,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,33:35:00,2 Stops,1679,LGA,8:00 AM,8:07,ORD,3:00,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,33:50:00,2 Stops,1679,EWR,7:45 AM,8:24,ORD,3:00,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,34:30:00,2 Stops,1679,EWR,6:00 PM,4:27,SFO,5:50,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,34:35:00,2 Stops,1679,LGA,7:00 AM,3:51,IAD,8:45,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,34:50:00,2 Stops,1679,EWR,6:45 AM,2:39,SEA,9:15,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,35:30:00,2 Stops,1679,EWR,5:00 PM,5:24,SFO,5:50,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,35:35:00,2 Stops,1679,LGA,6:00 AM,10:07,ORD,3:00,HND,,,BKK,4:35 AM,4/9/2021,April,4/7/2021
Multiple,37:20:00,2 Stops,1679,EWR,3:10 PM,58,ORD,13:45,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,37:55:00,2 Stops,1679,EWR,2:35 PM,7:55,SFO,5:50,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,38:30:00,2 Stops,1679,LGA,2:00 PM,1:57,ORD,13:45,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,39:15:00,2 Stops,1679,EWR,1:15 PM,8:58,SFO,5:50,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,39:20:00,2 Stops,1679,EWR,1:10 PM,3:04,ORD,13:45,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,39:30:00,2 Stops,1679,LGA,1:00 PM,2:57,ORD,13:45,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,41:30:00,2 Stops,1679,EWR,11:00 AM,11:15,SFO,5:50,HND,,,BKK,3:30 PM,4/9/2021,April,4/7/2021
Multiple,27:45:00,2 Stops,1680,LGA,9:00 AM,1:17,ORD,4:00,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,28:45:00,2 Stops,1680,LGA,8:00 AM,2:17,ORD,4:00,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,29:00:00,2 Stops,1680,EWR,7:45 AM,2:34,ORD,4:00,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,30:45:00,2 Stops,1680,LGA,6:00 AM,4:17,ORD,4:00,NRT,,,BKK,11:45 PM,4/8/2021,April,4/6/2021
Multiple,45:38:00,2 Stops,1687,EWR,7:57 PM,15:10,IAD,8:40,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
Multiple,46:35:00,2 Stops,1687,EWR,7:00 PM,16:04,IAD,8:40,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
Multiple,45:39:00,2 Stops,1687,LGA,7:56 PM,15:00,IAD,8:40,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
Multiple,46:40:00,2 Stops,1687,LGA,6:55 PM,16:01,IAD,8:40,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
United,43:36:00,2 Stops,1688,EWR,9:59 PM,13:34,ORD,8:10,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
United,43:44:00,2 Stops,1689,EWR,5:01 PM,17:13,ORD,4:00,NRT,,,BKK,11:45 PM,4/9/2021,April,4/7/2021
Multiple,45:12:00,2 Stops,1693,EWR,8:23 PM,15:10,ORD,8:10,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
Multiple,46:57:00,2 Stops,1693,EWR,6:38 PM,16:49,ORD,8:10,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
Multiple,44:35:00,2 Stops,1693,LGA,9:00 PM,14:19,ORD,8:10,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
Multiple,46:20:00,2 Stops,1693,LGA,7:15 PM,16:12,ORD,8:10,HND,,,BKK,4:35 AM,4/10/2021,April,4/8/2021
